title_id,person_id,profession_id
5520,3686,2
5367,3686,2
4137,3686,2
3308,3686,2
3862,3686,2
5538,3686,2
5117,3686,2
4093,3686,2
3929,3686,2
3919,3686,2
3771,3686,2
2715,3686,2
4631,3686,2
4864,3686,2
3485,3686,2
6068,3686,2
4187,3686,2
4246,3686,2
3380,3686,2
4573,3686,2
4720,3686,2
3303,3686,2
6077,3686,2
6564,3686,2
3567,3686,2
6365,3686,2
3127,3686,2
4711,3686,2
2904,3686,2
2692,3686,2
5408,3686,2
2816,3686,2
3047,3686,2
6467,3686,2
4370,3686,2
5183,3686,2
3318,3686,2
6472,3686,2
6231,3686,2
5303,3686,2
5970,3686,2
4435,3686,2
4038,3686,2
5082,3686,2
5085,3686,2
3518,3686,2
5567,3686,2
5142,3686,2
3754,3686,2
3051,3686,2
3991,3686,2
4524,3686,2
3222,3686,2
2950,3686,2
6358,3686,2
5092,3686,2
3963,3686,2
3121,3686,2
5199,3686,2
2755,3686,2
3530,3686,2
4384,3686,2
6553,3686,2
3820,3686,2
4135,3686,2
4577,3686,2
4886,3686,2
3422,3686,2
4113,3686,2
3254,3686,2
3105,3686,2
4146,3686,2
3995,3686,2
3340,3686,2
4452,3686,2
5599,3686,2
4716,3686,2
3912,3686,2
3537,3686,2
6357,3686,2
4228,3686,2
5968,3686,2
5027,3686,2
3721,3686,2
5010,3686,2
6391,3686,2
3677,3686,2
4660,3686,2
5463,3686,2
6146,3686,2
4175,3686,2
4831,3686,2
4814,3686,2
3464,3686,2
3205,3686,2
3323,3686,2
3420,3686,2
5585,3686,2
3878,3686,2
2986,3686,2
3437,3686,2
6092,3686,2
6395,3686,2
3196,3686,2
5245,3686,2
4091,3686,2
4552,3686,2
4458,3686,2
3975,3686,2
5096,3686,2
4324,3686,2
5444,3686,2
4209,3686,2
3714,3686,2
3170,3686,2
5392,3686,2
3146,3686,2
4207,3686,2
2877,3686,2
4152,3686,2
6225,3686,2
3735,3686,2
2915,3686,2
3740,3686,2
3729,3686,2
3533,3686,2
6371,3686,2
4718,3686,2
4853,3686,2
6311,3686,2
3529,3686,2
5146,3686,2
3656,3686,2
5216,3686,2
3348,3686,2
6765,3686,2
3054,3686,2
6630,3686,2
6492,3686,2
3981,3686,2
6527,3686,2
3910,3686,2
6461,3686,2
6260,3686,2
4238,3686,2
4896,3686,2
4971,3686,2
3790,3686,2
5372,3686,2
3679,3686,2
6116,3686,2
5118,3686,2
3322,3686,2
4991,3686,2
3851,3686,2
5449,3686,2
2767,3686,2
4153,3686,2
4636,3686,2
6513,3686,2
5040,3686,2
6287,3686,2
6157,3686,2
3914,3686,2
2785,3686,2
4025,3686,2
5338,3686,2
3736,3686,2
4644,3686,2
4195,3686,2
3540,3686,2
3708,3686,2
3998,3686,2
6745,3686,2
2907,3686,2
6100,3686,2
3724,3686,2
2855,3686,2
6160,3686,2
6166,3686,2
6568,3686,2
3770,3686,2
6770,3686,2
6070,3686,2
3315,3686,2
3813,3686,2
6061,3686,2
6521,3686,2
6508,3686,2
6683,3686,2
4121,3686,2
3112,3686,2
6382,3686,2
5021,3686,2
2745,3686,2
4767,3686,2
3269,3686,2
5575,3686,2
4822,3686,2
4391,3686,2
3093,3686,2
6090,3686,2
6392,3686,2
3428,3686,2
4608,3686,2
3316,3686,2
6088,3686,2
3253,3686,2
4131,3686,2
3310,3686,2
3086,3686,2
3217,3686,2
4666,3686,2
3525,3686,2
6356,3686,2
3138,3686,2
3495,3686,2
4639,3686,2
6032,3686,2
2953,3686,2
6716,3686,2
3349,3686,2
4701,3686,2
4431,3686,2
6682,3686,2
3484,3686,2
4921,3686,2
5074,3686,2
3507,3686,2
3067,3686,2
5414,3686,2
3966,3686,2
6117,3686,2
6567,3686,2
5568,3686,2
6279,3686,2
6132,3686,2
4936,3686,2
4447,3686,2
6711,3686,2
4935,3686,2
3587,3686,2
3970,3686,2
6004,3686,2
3229,3686,2
6153,3686,2
6334,3686,2
6195,3686,2
3234,3686,2
6694,3686,2
3694,3686,2
2813,3686,2
4563,3686,2
5205,3686,2
5175,3686,2
6614,3686,2
3405,3686,2
4085,3686,2
3844,3686,2
3944,3686,2
5433,3686,2
6416,3686,2
3693,3686,2
5527,3686,2
6583,3686,2
3392,3686,2
6318,3686,2
4185,3686,2
6593,3686,2
4514,3686,2
5323,3686,2
4749,3686,2
3980,3686,2
6343,3686,2
5179,3686,2
6428,3686,2
5315,3686,2
3717,3686,2
4455,3686,2
3536,3686,2
3360,3686,2
2881,3686,2
4397,3686,2
3925,3686,2
5384,3686,2
4934,3686,2
6526,3686,2
5502,3686,2
4385,3686,2
5468,3686,2
3513,3686,2
4171,3686,2
4367,3686,2
3827,3686,2
5038,3686,2
5305,3686,2
3411,3686,2
3745,3686,2
4623,3686,2
4123,3686,2
3095,3686,2
4774,3686,2
6432,3686,2
6501,3686,2
3706,3686,2
4371,3686,2
4960,3686,2
2734,3686,2
4407,3686,2
4913,3686,2
6324,3686,2
4640,3686,2
4843,3686,2
4460,3686,2
5353,3686,2
5982,3686,2
6752,3686,2
5569,3686,2
6493,3686,2
6396,3686,2
4557,3686,2
3904,3686,2
6779,3686,2
6373,3686,2
4709,3686,2
6161,3686,2
4442,3686,2
4445,3686,2
6188,3686,2
3102,3686,2
5128,3686,2
3350,3686,2
3058,3686,2
3543,3686,2
6106,3686,2
4201,3686,2
6303,3686,2
6284,3686,2
3605,3686,2
2783,3686,2
4415,3686,2
6705,3686,2
4881,3686,2
4294,3686,2
3534,3686,2
4596,3686,2
6170,3686,2
2844,3686,2
3293,3686,2
6524,3686,2
4346,3686,2
4359,3686,2
6448,3686,2
5342,3686,2
3604,3686,2
2723,3686,2
4265,3686,2
2890,3686,2
2705,3686,2
4468,3686,2
5137,3686,2
6005,3686,2
4821,3686,2
4045,3686,2
6390,3686,2
3115,3686,2
2857,3686,2
3765,3686,2
4180,3686,2
2782,3686,2
3076,3686,2
3774,3686,2
5597,3686,2
6532,3686,2
6786,3686,2
5583,3686,2
4149,3686,2
3886,3686,2
5366,3686,2
6280,3686,2
4919,3686,2
3399,3686,2
3289,3686,2
3503,3686,2
4345,3686,2
3555,3686,2
4697,3686,2
5260,3686,2
5574,3686,2
6228,3686,2
4327,3686,2
3297,3686,2
6703,3686,2
3539,3686,2
3324,3686,2
4120,3686,2
2775,3686,2
6270,3686,2
4788,3686,2
3519,3686,2
5151,3686,2
3137,3686,2
5044,3686,2
3733,3686,2
6488,3686,2
6370,3686,2
6570,3686,2
4714,3686,2
3092,3686,2
5565,3686,2
3359,3686,2
4440,3686,2
5165,3686,2
5589,3686,2
5194,3686,2
2975,3686,2
4198,3686,2
3928,3686,2
3633,3686,2
6585,3686,2
6148,3686,2
3333,3686,2
4040,3686,2
6496,3686,2
6541,3686,2
3416,3686,2
5272,3686,2
4756,3686,2
3032,3686,2
6759,3686,2
4959,3686,2
6624,3686,2
6540,3686,2
3304,3686,2
5097,3686,2
3383,3686,2
4408,3686,2
5105,3686,2
3412,3686,2
3867,3686,2
3377,3686,2
3110,3686,2
3528,3686,2
3294,3686,2
6243,3686,2
2750,3686,2
5500,3686,2
3583,3686,2
3402,3686,2
5374,3686,2
4148,3686,2
5001,3686,2
3488,3686,2
2768,3686,2
4985,3686,2
5090,3686,2
6083,3686,2
4890,3686,2
3080,3686,2
6327,3686,2
6712,3686,2
3268,3686,2
6289,3686,2
3863,3686,2
3915,3686,2
6000,3686,2
2841,3686,2
3288,3686,2
4375,3686,2
6325,3686,2
3491,3686,2
4219,3686,2
4018,3686,2
3162,3686,2
3511,3686,2
4693,3686,2
5351,3686,2
6348,3686,2
4389,3686,2
5144,3686,2
6672,3686,2
6134,3686,2
6637,3686,2
5337,3686,2
3461,3686,2
5075,3686,2
6519,3686,2
4987,3686,2
4342,3686,2
6050,3686,2
3953,3686,2
4459,3686,2
4653,3686,2
2802,3686,2
3010,3686,2
6522,3686,2
4791,3686,2
3145,3686,2
5086,3686,2
3282,3686,2
5212,3686,2
3413,3686,2
6520,3776,10
3941,3776,10
4931,3776,10
6133,3776,10
4884,3776,10
2787,3776,10
3727,3776,10
6108,3776,10
3560,3776,10
6459,3776,10
6072,3776,10
3374,3776,10
4188,3776,10
5516,3776,10
5519,3776,10
5371,3776,10
6169,3776,10
5226,3776,10
3520,3776,10
6102,3776,10
6750,3776,10
6713,3776,10
4052,3776,10
3936,3776,10
4868,3776,10
4678,3776,10
5570,3776,10
3854,3776,10
6352,3776,10
6191,3776,10
5200,3776,10
4682,3776,10
4689,3776,10
3554,3776,10
4803,3776,10
5478,3776,10
3328,3776,10
2883,3776,10
4752,3776,10
2707,3776,10
5319,3776,10
4695,3776,10
6754,3776,10
5988,3776,10
3343,3776,10
6738,3776,10
4156,3776,10
6689,3776,10
2963,3776,10
4837,3776,10
6781,3776,10
4159,3776,10
3689,3776,10
4449,3776,10
4004,3776,10
4102,3776,10
5550,3776,10
2931,3776,10
2847,3776,10
4792,3776,10
4168,3776,10
3523,3776,10
2878,3776,10
3976,3776,10
2823,3776,10
6283,3776,10
5050,3776,10
6552,3776,10
4847,3776,10
4400,3776,10
4674,3776,10
5469,3776,10
6154,3776,10
6249,3776,10
3466,3776,10
6018,3776,10
4378,3776,10
4233,3776,10
4952,3776,10
4161,3776,10
3147,3776,10
6691,3776,10
4130,3776,10
3750,3776,10
5358,3776,10
3220,3776,10
6757,3776,10
4755,3776,10
4020,3776,10
2988,3776,10
6042,3776,10
3028,3776,10
3845,3776,10
3042,3776,10
4819,3776,10
6551,3776,10
6494,3776,10
5278,3776,10
2954,3776,10
3008,3776,10
5377,3776,10
2911,3776,10
6566,3776,10
6784,3776,10
3999,3776,10
3107,3776,10
2910,3776,10
4223,3776,10
6347,3776,10
6550,3776,10
4516,3776,10
2998,3776,10
6671,3776,10
5136,3776,10
3551,3776,10
3232,3776,10
3455,3776,10
5974,3776,10
4515,3776,10
4047,3776,10
3696,3776,10
4320,3776,10
6720,3776,10
2778,3776,10
6360,3776,10
4878,3776,10
4818,3776,10
4802,3776,10
4500,3776,10
5507,3776,10
5536,3776,10
6477,3776,10
6312,3776,10
6556,3776,10
6479,3776,10
2758,3776,10
3371,3776,10
4206,3776,10
2934,3776,10
5095,3776,10
3903,3776,10
3474,3776,10
6458,3776,10
3602,3776,10
2856,3776,10
3909,3776,10
2786,3776,10
4865,3776,10
4178,3776,10
4867,3776,10
6078,3776,10
5093,3776,10
6350,3776,10
4621,3776,10
4845,3776,10
3331,3776,10
3365,3776,10
4369,3776,10
4222,3776,10
5297,3776,10
4001,3776,10
4730,3776,10
4167,3776,10
5002,3776,10
6663,3776,10
3913,3776,10
3669,3776,10
2873,3776,10
3673,3776,10
4208,3776,10
6586,3776,10
3514,3776,10
6709,3776,10
4026,3776,10
5541,3776,10
3091,3776,10
4033,3776,10
3298,3776,10
4269,3776,10
4759,3776,10
6601,3776,10
3332,3776,10
4030,3776,10
5310,3776,10
3819,3776,10
5369,3776,10
3311,3776,10
4184,3776,10
6081,3776,10
6764,3776,10
5287,3776,10
5476,3776,10
3937,3776,10
4313,3776,10
4279,3776,10
4632,3776,10
3330,3776,10
6561,3776,10
4850,3776,10
3947,3776,10
6321,3776,10
3275,3776,10
6167,3776,10
4906,3776,10
2906,3776,10
4863,3776,10
6776,3776,10
3900,3776,10
2908,3776,10
5560,3776,10
3568,3776,10
4140,3776,10
5948,3776,10
3039,3776,10
6220,3776,10
6074,3776,10
3452,3776,10
2864,3776,10
4702,3776,10
3720,3776,10
6328,3776,10
4705,3776,10
4069,3776,10
3573,3776,10
5135,3776,10
3883,3776,10
4151,3776,10
2828,3776,10
4472,3776,10
3493,3776,10
6555,3776,10
5343,3776,10
5417,3776,10
3557,3776,10
6438,3776,10
2694,3776,10
2882,3776,10
5961,3776,10
3988,3776,10
4295,3776,10
4399,3776,10
2752,3776,10
3119,3776,10
4417,3776,10
4638,3776,10
3319,3776,10
4980,3776,10
5490,3776,10
3125,3776,10
6369,3776,10
6319,3776,10
6777,3776,10
3099,3776,10
3566,3776,10
6349,3776,10
3129,3776,10
4142,3776,10
3921,3776,10
3155,3776,10
3698,3776,10
4098,3776,10
3978,3776,10
3228,3776,10
5966,3776,10
5362,3776,10
6648,3776,10
6602,3776,10
2964,3776,10
6338,3776,10
5520,3776,10
5367,3776,10
4137,3776,10
3308,3776,10
3862,3776,10
5538,3776,10
5117,3776,10
4093,3776,10
3929,3776,10
3919,3776,10
3771,3776,10
2715,3776,10
4631,3776,10
4864,3776,10
3485,3776,10
6068,3776,10
4187,3776,10
4246,3776,10
3380,3776,10
4573,3776,10
4720,3776,10
3303,3776,10
6077,3776,10
6564,3776,10
3567,3776,10
6365,3776,10
3127,3776,10
4711,3776,10
2904,3776,10
2692,3776,10
5408,3776,10
2816,3776,10
3047,3776,10
6467,3776,10
4370,3776,10
5183,3776,10
3318,3776,10
6472,3776,10
6231,3776,10
5303,3776,10
5970,3776,10
4435,3776,10
4038,3776,10
5082,3776,10
5085,3776,10
3518,3776,10
5567,3776,10
5142,3776,10
3754,3776,10
3051,3776,10
3991,3776,10
4524,3776,10
3222,3776,10
2950,3776,10
6358,3776,10
5092,3776,10
3963,3776,10
3121,3776,10
5199,3776,10
2755,3776,10
3530,3776,10
4384,3776,10
6553,3776,10
3820,3776,10
4135,3776,10
4577,3776,10
4886,3776,10
3422,3776,10
4113,3776,10
3254,3776,10
3105,3776,10
4146,3776,10
3995,3776,10
3340,3776,10
4452,3776,10
5599,3776,10
4716,3776,10
3912,3776,10
3537,3776,10
6357,3776,10
4228,3776,10
5968,3776,10
5027,3776,10
3721,3776,10
5010,3776,10
6391,3776,10
3677,3776,10
4660,3776,10
5463,3776,10
6146,3776,10
4175,3776,10
4831,3776,10
4814,3776,10
3464,3776,10
3205,3776,10
3323,3776,10
3420,3776,10
5585,3776,10
3878,3776,10
2986,3776,10
3437,3776,10
6092,3776,10
6395,3776,10
3196,3776,10
5245,3776,10
4091,3776,10
4552,3776,10
4458,3776,10
3975,3776,10
5096,3776,10
4324,3776,10
5444,3776,10
4209,3776,10
3714,3776,10
3170,3776,10
5392,3776,10
3146,3776,10
4207,3776,10
2877,3776,10
4152,3776,10
6225,3776,10
3735,3776,10
2915,3776,10
3740,3776,10
3729,3776,10
3533,3776,10
6371,3776,10
4718,3776,10
4853,3776,10
6311,3776,10
3529,3776,10
5146,3776,10
3656,3776,10
5216,3776,10
3348,3776,10
6765,3776,10
3054,3776,10
6630,3776,10
6492,3776,10
3981,3776,10
6527,3776,10
3910,3776,10
6461,3776,10
6260,3776,10
4238,3776,10
4896,3776,10
4971,3776,10
3790,3776,10
5372,3776,10
3679,3776,10
6116,3776,10
5118,3776,10
3322,3776,10
4991,3776,10
3851,3776,10
5449,3776,10
2767,3776,10
4153,3776,10
4636,3776,10
6513,3776,10
5040,3776,10
6287,3776,10
6157,3776,10
3914,3776,10
2785,3776,10
4025,3776,10
5338,3776,10
3736,3776,10
4644,3776,10
4195,3776,10
3540,3776,10
3708,3776,10
3998,3776,10
6745,3776,10
2907,3776,10
6100,3776,10
3724,3776,10
2855,3776,10
6160,3776,10
6166,3776,10
6568,3776,10
3770,3776,10
6770,3776,10
6070,3776,10
3315,3776,10
3813,3776,10
6061,3776,10
6521,3776,10
6508,3776,10
6683,3776,10
4121,3776,10
3112,3776,10
6382,3776,10
5021,3776,10
2745,3776,10
4767,3776,10
3269,3776,10
5575,3776,10
4822,3776,10
4391,3776,10
3093,3776,10
6090,3776,10
6392,3776,10
3428,3776,10
4608,3776,10
3316,3776,10
6088,3776,10
3253,3776,10
4131,3776,10
3310,3776,10
3086,3776,10
3217,3776,10
4666,3776,10
3525,3776,10
6356,3776,10
3138,3776,10
3495,3776,10
4639,3776,10
6032,3776,10
2953,3776,10
6716,3776,10
3349,3776,10
4701,3776,10
4431,3776,10
6682,3776,10
3484,3776,10
4921,3776,10
5074,3776,10
3507,3776,10
3067,3776,10
5414,3776,10
3966,3776,10
6117,3776,10
6567,3776,10
5568,3776,10
6279,3776,10
6132,3776,10
4936,3776,10
4447,3776,10
6711,3776,10
4935,3776,10
3587,3776,10
3970,3776,10
6004,3776,10
3229,3776,10
6153,3776,10
6334,3776,10
6195,3776,10
3234,3776,10
6694,3776,10
3694,3776,10
2813,3776,10
4563,3776,10
5205,3776,10
5175,3776,10
6614,3776,10
3405,3776,10
4085,3776,10
3844,3776,10
3944,3776,10
5433,3776,10
6416,3776,10
3693,3776,10
5527,3776,10
6583,3776,10
3392,3776,10
6318,3776,10
4185,3776,10
6593,3776,10
4514,3776,10
5323,3776,10
4749,3776,10
3980,3776,10
6343,3776,10
5179,3776,10
6428,3776,10
5315,3776,10
3717,3776,10
4455,3776,10
3536,3776,10
3360,3776,10
2881,3776,10
4397,3776,10
3925,3776,10
5384,3776,10
4934,3776,10
6526,3776,10
5502,3776,10
4385,3776,10
5468,3776,10
3513,3776,10
4171,3776,10
4367,3776,10
3827,3776,10
5038,3776,10
5305,3776,10
3411,3776,10
3745,3776,10
4623,3776,10
4123,3776,10
3095,3776,10
4774,3776,10
6432,3776,10
6501,3776,10
3706,3776,10
4371,3776,10
4960,3776,10
2734,3776,10
4407,3776,10
4913,3776,10
6324,3776,10
4640,3776,10
4843,3776,10
4460,3776,10
5353,3776,10
5982,3776,10
6752,3776,10
5569,3776,10
6493,3776,10
6396,3776,10
4557,3776,10
3904,3776,10
6779,3776,10
6373,3776,10
4709,3776,10
6161,3776,10
4442,3776,10
4445,3776,10
6188,3776,10
3102,3776,10
5128,3776,10
3350,3776,10
3058,3776,10
3543,3776,10
6106,3776,10
4201,3776,10
6303,3776,10
6284,3776,10
3605,3776,10
2783,3776,10
4415,3776,10
6705,3776,10
4881,3776,10
4294,3776,10
3534,3776,10
4596,3776,10
6170,3776,10
2844,3776,10
3293,3776,10
6524,3776,10
4346,3776,10
4359,3776,10
6448,3776,10
5342,3776,10
3604,3776,10
2723,3776,10
4265,3776,10
2890,3776,10
2705,3776,10
4468,3776,10
5137,3776,10
6005,3776,10
4821,3776,10
4045,3776,10
6390,3776,10
3115,3776,10
2857,3776,10
3765,3776,10
4180,3776,10
2782,3776,10
3076,3776,10
3774,3776,10
5597,3776,10
6532,3776,10
6786,3776,10
5583,3776,10
4149,3776,10
3886,3776,10
5366,3776,10
6280,3776,10
4919,3776,10
3399,3776,10
3289,3776,10
3503,3776,10
4345,3776,10
3555,3776,10
4697,3776,10
5260,3776,10
5574,3776,10
6228,3776,10
4327,3776,10
3297,3776,10
6703,3776,10
3539,3776,10
3324,3776,10
4120,3776,10
2775,3776,10
6270,3776,10
4788,3776,10
3519,3776,10
5151,3776,10
3137,3776,10
5044,3776,10
3733,3776,10
6488,3776,10
6370,3776,10
6570,3776,10
4714,3776,10
3092,3776,10
5565,3776,10
3359,3776,10
4440,3776,10
5165,3776,10
5589,3776,10
5194,3776,10
2975,3776,10
4198,3776,10
3928,3776,10
3633,3776,10
6585,3776,10
6148,3776,10
3333,3776,10
4040,3776,10
6496,3776,10
6541,3776,10
3416,3776,10
5272,3776,10
4756,3776,10
3032,3776,10
6759,3776,10
4959,3776,10
6624,3776,10
6540,3776,10
3304,3776,10
5097,3776,10
3383,3776,10
4408,3776,10
5105,3776,10
3412,3776,10
3867,3776,10
3377,3776,10
3110,3776,10
3528,3776,10
3294,3776,10
6243,3776,10
2750,3776,10
5500,3776,10
3583,3776,10
3402,3776,10
5374,3776,10
4148,3776,10
5001,3776,10
3488,3776,10
2768,3776,10
4985,3776,10
5090,3776,10
6083,3776,10
4890,3776,10
3080,3776,10
6327,3776,10
6712,3776,10
3268,3776,10
6289,3776,10
3863,3776,10
3915,3776,10
6000,3776,10
2841,3776,10
3288,3776,10
4375,3776,10
6325,3776,10
3491,3776,10
4219,3776,10
4018,3776,10
3162,3776,10
3511,3776,10
4693,3776,10
5351,3776,10
6348,3776,10
4389,3776,10
5144,3776,10
6672,3776,10
6134,3776,10
6637,3776,10
5337,3776,10
3461,3776,10
5075,3776,10
6519,3776,10
4987,3776,10
4342,3776,10
6050,3776,10
3953,3776,10
4459,3776,10
4653,3776,10
2802,3776,10
3010,3776,10
6522,3776,10
4791,3776,10
3145,3776,10
5086,3776,10
3282,3776,10
5212,3776,10
3413,3776,10
6520,2510,12
3941,2510,12
4931,2510,12
6133,2510,12
4884,2510,12
2787,2510,12
3727,2510,12
6108,2510,12
3560,2510,12
6459,2510,12
6072,2510,12
3374,2510,12
4188,2510,12
5516,2510,12
5519,2510,12
5371,2510,12
6169,2510,12
5226,2510,12
3520,2510,12
6102,2510,12
6750,2510,12
6713,2510,12
4052,2510,12
3936,2510,12
4868,2510,12
4678,2510,12
5570,2510,12
3854,2510,12
6352,2510,12
6191,2510,12
5200,2510,12
4682,2510,12
4689,2510,12
3554,2510,12
4803,2510,12
5478,2510,12
3328,2510,12
2883,2510,12
4752,2510,12
2707,2510,12
5319,2510,12
4695,2510,12
6754,2510,12
5988,2510,12
3343,2510,12
6738,2510,12
4156,2510,12
6689,2510,12
2963,2510,12
4837,2510,12
6781,2510,12
4159,2510,12
3689,2510,12
4449,2510,12
4004,2510,12
4102,2510,12
5550,2510,12
2931,2510,12
2847,2510,12
4792,2510,12
4168,2510,12
3523,2510,12
2878,2510,12
3976,2510,12
2823,2510,12
6283,2510,12
5050,2510,12
6552,2510,12
4847,2510,12
4400,2510,12
4674,2510,12
5469,2510,12
6154,2510,12
6249,2510,12
3466,2510,12
6018,2510,12
4378,2510,12
4233,2510,12
4952,2510,12
4161,2510,12
3147,2510,12
6691,2510,12
4130,2510,12
3750,2510,12
5358,2510,12
3220,2510,12
6757,2510,12
4755,2510,12
4020,2510,12
2988,2510,12
6042,2510,12
3028,2510,12
3845,2510,12
3042,2510,12
4819,2510,12
6551,2510,12
6494,2510,12
5278,2510,12
2954,2510,12
3008,2510,12
5377,2510,12
2911,2510,12
6566,2510,12
6784,2510,12
3999,2510,12
3107,2510,12
2910,2510,12
4223,2510,12
6347,2510,12
6550,2510,12
4516,2510,12
2998,2510,12
6671,2510,12
5136,2510,12
3551,2510,12
3232,2510,12
3455,2510,12
5974,2510,12
4515,2510,12
4047,2510,12
3696,2510,12
4320,2510,12
6720,2510,12
2778,2510,12
6360,2510,12
4878,2510,12
4818,2510,12
4802,2510,12
4500,2510,12
5507,2510,12
5536,2510,12
6477,2510,12
6312,2510,12
6556,2510,12
6479,2510,12
2758,2510,12
3371,2510,12
4206,2510,12
2934,2510,12
5095,2510,12
3903,2510,12
3474,2510,12
6458,2510,12
3602,2510,12
2856,2510,12
3909,2510,12
2786,2510,12
4865,2510,12
4178,2510,12
4867,2510,12
6078,2510,12
5093,2510,12
6350,2510,12
4621,2510,12
4845,2510,12
3331,2510,12
3365,2510,12
4369,2510,12
4222,2510,12
5297,2510,12
4001,2510,12
4730,2510,12
4167,2510,12
5002,2510,12
6663,2510,12
3913,2510,12
3669,2510,12
2873,2510,12
3673,2510,12
4208,2510,12
6586,2510,12
3514,2510,12
6709,2510,12
4026,2510,12
5541,2510,12
3091,2510,12
4033,2510,12
3298,2510,12
4269,2510,12
4759,2510,12
6601,2510,12
3332,2510,12
4030,2510,12
5310,2510,12
3819,2510,12
5369,2510,12
3311,2510,12
4184,2510,12
6081,2510,12
6764,2510,12
5287,2510,12
5476,2510,12
3937,2510,12
4313,2510,12
4279,2510,12
4632,2510,12
3330,2510,12
6561,2510,12
4850,2510,12
3947,2510,12
6321,2510,12
3275,2510,12
6167,2510,12
4906,2510,12
2906,2510,12
4863,2510,12
6776,2510,12
3900,2510,12
2908,2510,12
5560,2510,12
3568,2510,12
4140,2510,12
5948,2510,12
3039,2510,12
6220,2510,12
6074,2510,12
3452,2510,12
2864,2510,12
4702,2510,12
3720,2510,12
6328,2510,12
4705,2510,12
4069,2510,12
3573,2510,12
5135,2510,12
3883,2510,12
4151,2510,12
2828,2510,12
4472,2510,12
3493,2510,12
6555,2510,12
5343,2510,12
5417,2510,12
3557,2510,12
6438,2510,12
2694,2510,12
2882,2510,12
5961,2510,12
3988,2510,12
4295,2510,12
4399,2510,12
2752,2510,12
3119,2510,12
4417,2510,12
4638,2510,12
3319,2510,12
4980,2510,12
5490,2510,12
3125,2510,12
6369,2510,12
6319,2510,12
6777,2510,12
3099,2510,12
3566,2510,12
6349,2510,12
3129,2510,12
4142,2510,12
3921,2510,12
3155,2510,12
3698,2510,12
4098,2510,12
3978,2510,12
3228,2510,12
5966,2510,12
5362,2510,12
6648,2510,12
6602,2510,12
2964,2510,12
6338,2510,12
5520,2510,12
5367,2510,12
4137,2510,12
3308,2510,12
3862,2510,12
5538,2510,12
5117,2510,12
4093,2510,12
3929,2510,12
3919,2510,12
3771,2510,12
2715,2510,12
4631,2510,12
4864,2510,12
3485,2510,12
6068,2510,12
4187,2510,12
4246,2510,12
3380,2510,12
4573,2510,12
4720,2510,12
3303,2510,12
6077,2510,12
6564,2510,12
3567,2510,12
6365,2510,12
3127,2510,12
4711,2510,12
2904,2510,12
2692,2510,12
5408,2510,12
2816,2510,12
3047,2510,12
6467,2510,12
4370,2510,12
5183,2510,12
3318,2510,12
6472,2510,12
6231,2510,12
5303,2510,12
5970,2510,12
4435,2510,12
4038,2510,12
5082,2510,12
5085,2510,12
3518,2510,12
5567,2510,12
5142,2510,12
3754,2510,12
3051,2510,12
3991,2510,12
4524,2510,12
3222,2510,12
2950,2510,12
6358,2510,12
5092,2510,12
3963,2510,12
3121,2510,12
5199,2510,12
2755,2510,12
3530,2510,12
4384,2510,12
6553,2510,12
3820,2510,12
4135,2510,12
4577,2510,12
4886,2510,12
3422,2510,12
4113,2510,12
3254,2510,12
3105,2510,12
4146,2510,12
3995,2510,12
3340,2510,12
4452,2510,12
5599,2510,12
4716,2510,12
3912,2510,12
3537,2510,12
6357,2510,12
4228,2510,12
5968,2510,12
5027,2510,12
3721,2510,12
5010,2510,12
6391,2510,12
3677,2510,12
4660,2510,12
5463,2510,12
6146,2510,12
4175,2510,12
4831,2510,12
4814,2510,12
3464,2510,12
3205,2510,12
3323,2510,12
3420,2510,12
5585,2510,12
3878,2510,12
2986,2510,12
3437,2510,12
6092,2510,12
6395,2510,12
3196,2510,12
5245,2510,12
4091,2510,12
4552,2510,12
4458,2510,12
3975,2510,12
5096,2510,12
4324,2510,12
5444,2510,12
4209,2510,12
3714,2510,12
3170,2510,12
5392,2510,12
3146,2510,12
4207,2510,12
2877,2510,12
4152,2510,12
6225,2510,12
3735,2510,12
2915,2510,12
3740,2510,12
3729,2510,12
3533,2510,12
6371,2510,12
4718,2510,12
4853,2510,12
6311,2510,12
3529,2510,12
5146,2510,12
3656,2510,12
5216,2510,12
3348,2510,12
6765,2510,12
3054,2510,12
6630,2510,12
6492,2510,12
3981,2510,12
6527,2510,12
3910,2510,12
6461,2510,12
6260,2510,12
4238,2510,12
4896,2510,12
4971,2510,12
3790,2510,12
5372,2510,12
3679,2510,12
6116,2510,12
5118,2510,12
3322,2510,12
4991,2510,12
3851,2510,12
5449,2510,12
2767,2510,12
4153,2510,12
4636,2510,12
6513,2510,12
5040,2510,12
6287,2510,12
6157,2510,12
3914,2510,12
2785,2510,12
4025,2510,12
5338,2510,12
3736,2510,12
4644,2510,12
4195,2510,12
3540,2510,12
3708,2510,12
3998,2510,12
6745,2510,12
2907,2510,12
6100,2510,12
3724,2510,12
2855,2510,12
6160,2510,12
6166,2510,12
6568,2510,12
3770,2510,12
6770,2510,12
6070,2510,12
3315,2510,12
3813,2510,12
6061,2510,12
6521,2510,12
6508,2510,12
6683,2510,12
4121,2510,12
3112,2510,12
6382,2510,12
5021,2510,12
2745,2510,12
4767,2510,12
3269,2510,12
5575,2510,12
4822,2510,12
4391,2510,12
3093,2510,12
6090,2510,12
6392,2510,12
3428,2510,12
4608,2510,12
3316,2510,12
